id,place,weight_lbs,grower_name,city,state_prov,country,gpc_site,seed_mother,pollinator_father,ott,est_weight,pct_chart,variety,weight_kg,weight_class
2361-P,9,981.7709426026792,LUDSC,New York,Texas,France,Regional Pumpkin Festival,1823 C,1641 H,364,1058,-11,Pumpkin Pie,445.32344539703445,Light
2726-P,74,974.3652619961648,OVQUN,Houston,New York,Mexico,National Pumpkin Festival,1521 B,1103 A,345,919,6,Pumpkin Pie,441.9642879193644,Light
2677-P,36,982.4227161156014,RCARM,Los Angeles,California,France,National Pumpkin Festival,1481 F,1461 F,354,946,1,Kabocha,445.6190846483079,Light
2966-P,50,972.9587805010378,MFYVD,Paris,California,Mexico,Local Pumpkin Festival,1472 M,1523 X,344,929,4,Kabocha,441.32631916502675,Light
2665-P,25,978.3917289189994,UIJYL,Chicago,Florida,France,Local Pumpkin Festival,1981 C,1118 G,354,1001,-6,Kabocha,443.7906611038268,Light
2973-P,51,969.9673979999498,DMWUN,New York,New York,Mexico,Local Pumpkin Festival,1407 T,1019 Z,363,1022,-5,Kikuza,439.9694519935932,Light
2789-P,95,974.230758138001,RAXOE,Paris,New York,France,National Pumpkin Festival,1620 B,1827 J,361,1015,-4,Pumpkin Pie,441.9032780453321,Light
2151-P,7,962.646750256978,KLPEA,Paris,Florida,Mexico,National Pumpkin Festival,1429 B,1302 K,354,941,3,Queensland Blue,436.64886474256315,Light
2290-P,1,972.9424226963891,TXUGB,Chicago,New York,France,Local Pumpkin Festival,1545 X,1224 B,0,-2,3,Pumpkin Pie,441.31889939570056,Light
2543-P,69,977.7837251815944,FBMDG,Los Angeles,Texas,USA,National Pumpkin Festival,1124 Q,1148 O,354,1000,-6,Queensland Blue,443.51487547256977,Light
2571-P,83,955.472984724678,JSARS,Nottingham,Florida,France,Local Pumpkin Festival,1052 Z,1360 V,354,956,4,Kikuza,433.3949020872361,Light
2294-P,47,945.516503399238,UFXKB,Chicago,California,USA,Regional Pumpkin Festival,1175 N,1409 T,331,822,17,Kabocha,428.87872180986716,Light
2791-P,35,954.857948999852,UYDVM,New York,Texas,Mexico,Regional Pumpkin Festival,1478 E,1184 U,363,1060,-8,Kabocha,433.1159268027409,Light
2043-P,14,955.2156623946504,FEOGW,Los Angeles,Texas,USA,Local Pumpkin Festival,1671 V,1959 Q,340,897,7,Kabocha,433.27818273691423,Light
2816-P,25,950.4000683156772,VZASI,Nottingham,New York,USA,Local Pumpkin Festival,1355 A,1734 G,337,821,12,Kikuza,431.09386778744465,Light
2272-P,46,948.5328367734328,DMHMS,Houston,New York,USA,National Pumpkin Festival,1086 H,1128 U,361,993,-5,Queensland Blue,430.2469064977349,Light
2009-P,100,953.1105777295306,LHQMH,Houston,Texas,France,Local Pumpkin Festival,1325 I,1878 O,352,926,6,Queensland Blue,432.32333317349327,Light
2212-P,7,941.6767846299336,SFYOM,Chicago,Florida,Mexico,National Pumpkin Festival,1273 A,1648 H,365,1058,-5,Queensland Blue,427.13705609386085,Light
2379-P,55,950.5249722888692,DCMDW,New York,Texas,France,Regional Pumpkin Festival,1681 Q,1056 L,362,1067,-6,Pumpkin Pie,431.15052323045273,Light
2854-P,88,938.5000357674436,POMTQ,Nottingham,California,USA,National Pumpkin Festival,1023 M,1828 J,353,938,1,Queensland Blue,425.6961082238263,Light
2294-P,7,943.8896473469212,DXSLR,Nottingham,New York,Mexico,Regional Pumpkin Festival,1167 K,1095 H,329,815,13,Kabocha,428.14079291938464,Light
2122-P,51,939.3079767422752,NVGSR,Houston,Texas,Mexico,National Pumpkin Festival,1872 W,1622 O,2,0,2,Kikuza,426.0625837864821,Light
2845-P,53,944.23176028952,JJMMO,Los Angeles,Texas,France,Regional Pumpkin Festival,1641 X,1570 W,335,839,10,Kabocha,428.295972613244,Light
2442-P,26,925.9876027172432,KSICQ,Paris,Florida,USA,National Pumpkin Festival,1695 R,1472 H,355,999,-7,Pumpkin Pie,420.0205686917198,Light
2240-P,33,920.8697315258904,UCVDL,Nottingham,California,Mexico,Local Pumpkin Festival,1040 D,1451 H,342,913,4,Kabocha,417.69914326229167,Light
2153-P,96,924.5590582704172,YNJLA,Houston,California,USA,Regional Pumpkin Festival,1669 M,1599 Y,359,1002,-7,Kabocha,419.37259235899506,Light
2758-P,89,936.30104330834,DSZSH,Los Angeles,Florida,Mexico,National Pumpkin Festival,1799 H,1842 L,340,891,-1,Kabocha,424.69866283631654,Light
2451-P,3,918.5114423735068,ISUVQ,Houston,New York,Mexico,National Pumpkin Festival,1682 F,1623 D,342,904,6,Kikuza,416.6294421690837,Light
2024-P,76,919.5190911203624,BTNNW,Paris,California,USA,National Pumpkin Festival,1286 K,1375 A,339,853,6,Queensland Blue,417.08650357946743,Light
2303-P,98,915.5139797953888,PVTPA,Los Angeles,Texas,USA,Regional Pumpkin Festival,1261 D,1391 I,334,852,10,Kabocha,415.26981712335,Light
2575-P,31,924.1406712988392,VHVGD,Paris,Texas,Mexico,National Pumpkin Festival,1580 X,1375 P,340,846,4,Queensland Blue,419.18281537578304,Light
2678-P,67,926.8163020713256,MSWRA,New York,New York,USA,Regional Pumpkin Festival,1001 N,1216 Z,349,920,-2,Pumpkin Pie,420.3964600891367,Light
2493-P,83,915.060058183968,JZCWZ,Los Angeles,California,USA,National Pumpkin Festival,1162 F,1948 O,347,944,-4,Queensland Blue,415.0639219117824,Light
2184-P,12,908.9013021674008,TIVOP,Houston,California,France,Local Pumpkin Festival,1755 W,1487 G,5,3,-5,Pumpkin Pie,412.27035945271564,Light
2266-P,25,916.1629820242524,FTYHJ,Paris,California,USA,Local Pumpkin Festival,1007 G,1893 X,3,2,2,Kabocha,415.5641993423447,Light
2138-P,59,905.6769719496368,GWSUZ,Houston,New York,Mexico,Regional Pumpkin Festival,1091 T,1672 K,352,980,-11,Kabocha,410.80782906057965,Light
2438-P,25,901.1239917613566,CPIDW,New York,Florida,Mexico,Regional Pumpkin Festival,1562 R,1031 Y,338,884,4,Kikuza,408.74263367101724,Light
2820-P,28,895.7019356647506,YFEBT,Los Angeles,Texas,Mexico,National Pumpkin Festival,1999 T,1123 X,362,1016,-12,Pumpkin Pie,406.28323240204554,Light
2640-P,53,902.326426195912,JKFID,Chicago,California,Mexico,National Pumpkin Festival,1899 P,1851 H,340,900,4,Kabocha,409.2880483110561,Light
2545-P,34,906.876213069074,CKYZP,Houston,California,France,Local Pumpkin Festival,1655 P,1460 K,361,1030,-16,Kikuza,411.35179523842737,Light
2272-P,48,908.3456745604052,ACCHO,Houston,California,France,Local Pumpkin Festival,1288 M,1786 Z,333,861,2,Kabocha,412.0183312152033,Light
2712-P,21,894.9491884773597,GYGHO,Los Angeles,California,USA,Regional Pumpkin Festival,1994 F,1743 C,327,797,15,Kabocha,405.94179229982257,Light
2483-P,4,891.3710442975164,TAHBT,Nottingham,New York,Mexico,Regional Pumpkin Festival,1753 Z,1497 Q,343,922,-2,Queensland Blue,404.31877472499906,Light
2154-P,25,898.8704632353038,UWLBY,Houston,Florida,France,Regional Pumpkin Festival,1486 J,1426 Y,5,-2,0,Kikuza,407.7204511598279,Light
2732-P,33,891.646035162732,LKHFS,Nottingham,Texas,Mexico,Regional Pumpkin Festival,1003 A,1018 E,345,889,-2,Kikuza,404.44350838153395,Light
2422-P,94,872.3440684229136,RLJWH,Chicago,California,USA,National Pumpkin Festival,1019 L,1068 P,342,882,5,Kabocha,395.6882906840862,Light
2763-P,63,872.4415899440646,QARTI,Nottingham,California,Mexico,National Pumpkin Festival,1006 F,1729 U,321,742,14,Kikuza,395.73252566590816,Light
2823-P,94,882.6550646455959,ADNUF,Nottingham,New York,USA,National Pumpkin Festival,1835 D,1197 B,363,1002,-9,Kabocha,400.36527608272513,Light
2012-P,27,875.6298590647057,MFEAS,Nottingham,California,France,Regional Pumpkin Festival,1466 Z,1323 P,339,864,0,Queensland Blue,397.17869903287794,Light
2717-P,85,882.2600333355367,NUHAQ,Houston,Texas,France,Local Pumpkin Festival,1515 O,1302 I,324,784,13,Pumpkin Pie,400.18609304073277,Light
2391-P,35,881.6944760000333,UVLMS,Chicago,Texas,USA,National Pumpkin Festival,1568 R,1418 W,340,855,6,Kabocha,399.9295607578071,Light
2293-P,61,882.2828612262383,VPJPW,New York,California,France,Local Pumpkin Festival,1927 R,1296 E,350,919,0,Queensland Blue,400.1964475893319,Light
2222-P,69,871.8464113503694,DEWRO,Chicago,New York,USA,Regional Pumpkin Festival,1535 G,1216 X,349,952,-9,Kikuza,395.4625574172368,Light
2816-P,38,884.4557555289939,FHQKC,Paris,Texas,Mexico,National Pumpkin Festival,1893 E,1162 Y,335,821,3,Queensland Blue,401.1820550619074,Light
2949-P,10,873.2741456618533,EGRIN,New York,Florida,USA,Regional Pumpkin Festival,1302 U,1313 E,350,930,-4,Pumpkin Pie,396.1101662790513,Light
2362-P,42,872.6139200557024,FGGEO,Chicago,Florida,USA,Regional Pumpkin Festival,1058 I,1671 V,364,1028,-12,Kabocha,395.81069322590616,Light
2667-P,58,866.4144454710186,NYICN,Chicago,Florida,France,National Pumpkin Festival,1067 V,1468 U,346,898,-5,Pumpkin Pie,392.99866115009024,Light
2114-P,65,864.6092411791906,SBTXC,Houston,Florida,USA,Regional Pumpkin Festival,1505 L,1604 Z,356,959,-4,Kabocha,392.1798349249514,Light
2128-P,79,873.945261943154,RSGZS,New York,Florida,Mexico,Regional Pumpkin Festival,1839 E,1180 C,333,799,12,Queensland Blue,396.4145792553191,Light
2057-P,47,855.5744742946699,VVYGL,New York,Texas,USA,Regional Pumpkin Festival,1104 O,1366 J,352,978,-15,Kikuza,388.0817369442679,Light
2053-P,30,852.6552653070539,FRBAV,Los Angeles,California,France,Regional Pumpkin Festival,1572 H,1373 C,352,955,-14,Kabocha,386.7576071011572,Light
2840-P,49,867.3466691955924,VGOAB,Los Angeles,Texas,USA,National Pumpkin Festival,1470 D,1637 T,340,907,-5,Queensland Blue,393.42151037376715,Light
2291-P,71,860.952266019769,AXMUL,Los Angeles,California,USA,National Pumpkin Festival,1041 Z,1624 L,360,984,-8,Queensland Blue,390.5210602484391,Light
2369-P,25,849.3138992236927,XASBV,New York,New York,Mexico,Local Pumpkin Festival,1695 Q,1776 U,339,871,-1,Kabocha,385.2419901766732,Light
2335-P,28,866.218257491663,FSMSO,Houston,California,France,Local Pumpkin Festival,1555 D,1781 R,2,5,2,Queensland Blue,392.9096718521584,Light
2492-P,83,848.9116875644773,BTKSX,Nottingham,California,Mexico,Regional Pumpkin Festival,1881 T,1246 R,327,771,9,Kabocha,385.0595501857464,Light
2447-P,69,855.5271365493536,MDCJK,Chicago,California,USA,Local Pumpkin Festival,1911 L,1623 S,335,797,8,Kabocha,388.0602649216944,Light
2889-P,97,855.4100749311968,RZCMX,Houston,Florida,France,National Pumpkin Festival,1607 F,1964 F,333,827,-2,Kabocha,388.00716670819145,Light
2307-P,71,851.6390647673979,XKDKH,Chicago,California,Mexico,National Pumpkin Festival,1352 D,1904 I,362,1010,-17,Kikuza,386.2966666659736,Light
2491-P,96,836.5033690994605,TNLJX,Houston,Texas,USA,Local Pumpkin Festival,1440 G,1237 Q,340,832,-1,Kikuza,379.4312361965625,Light
2962-P,31,835.2413637591526,SMWQK,Paris,Florida,USA,Regional Pumpkin Festival,1921 G,1436 H,347,902,-10,Kabocha,378.8588006702415,Light
2018-P,92,831.5416739936918,JBCEZ,Paris,New York,USA,Regional Pumpkin Festival,1214 G,1236 I,344,899,-12,Kabocha,377.18065099014666,Light
2846-P,77,827.9036909099668,TEAQF,Chicago,New York,USA,Local Pumpkin Festival,1344 W,1877 H,330,823,-1,Kabocha,375.5304909672337,Light
2838-P,56,838.4202200965956,OOHCR,Houston,Florida,France,Local Pumpkin Festival,1451 N,1689 D,350,905,-6,Queensland Blue,380.30070447405495,Light
2871-P,43,838.1637103861198,PHWKY,Houston,Texas,France,Regional Pumpkin Festival,1928 C,1836 O,334,823,-3,Kabocha,380.1843537214608,Light
2126-P,10,837.6920262528583,YBWXJ,Houston,New York,France,Regional Pumpkin Festival,1370 T,1872 Y,323,755,15,Queensland Blue,379.97040157208653,Light
2092-P,75,835.9850611109287,ESMWI,Los Angeles,Florida,Mexico,Regional Pumpkin Festival,1441 V,1023 O,349,962,-16,Pumpkin Pie,379.19613583942834,Light
2556-P,71,825.3102155849338,EZHCF,Houston,Florida,Mexico,National Pumpkin Festival,1314 F,1204 P,348,936,-12,Kabocha,374.3541113076013,Light
2834-P,34,831.9705138215795,MXMUW,Nottingham,Texas,USA,Local Pumpkin Festival,1832 F,1917 U,334,839,2,Queensland Blue,377.3751693053579,Light
2729-P,7,816.3868028201163,LXSFK,Chicago,California,Mexico,Regional Pumpkin Festival,1805 H,1927 D,341,897,-8,Pumpkin Pie,370.30652266478216,Light
2659-P,76,823.4559996984899,AOPJQ,New York,Florida,USA,National Pumpkin Festival,1843 E,1383 E,342,922,-16,Pumpkin Pie,373.5130538152374,Light
2680-P,93,821.4522610092536,ZCVAG,Nottingham,Texas,USA,Regional Pumpkin Festival,1544 U,1476 U,2,-1,-4,Queensland Blue,372.60417397570933,Light
2876-P,80,817.3763161906973,POAPQ,Los Angeles,Texas,Mexico,National Pumpkin Festival,1134 W,1122 T,348,927,-13,Queensland Blue,370.75535801357074,Light
2104-P,99,814.2115813437849,XIIBS,Chicago,Florida,France,National Pumpkin Festival,1978 I,1443 G,338,854,-3,Kabocha,369.3198596048901,Light
2895-P,15,809.7186285592616,IGBBI,Paris,Texas,France,National Pumpkin Festival,1415 H,1765 C,319,737,15,Queensland Blue,367.2818921654526,Light
2442-P,31,804.9769275825471,MIFMF,Nottingham,Texas,USA,Local Pumpkin Festival,1477 Q,1836 W,311,708,11,Pumpkin Pie,365.1310945360227,Light
2785-P,77,795.335478910245,IMBVL,Paris,Florida,USA,Local Pumpkin Festival,1458 L,1424 C,357,980,-17,Pumpkin Pie,360.75781054985583,Light
2920-P,3,798.2075708527118,ZMLNJ,Houston,Texas,France,Local Pumpkin Festival,1599 T,1828 B,328,774,9,Queensland Blue,362.0605684782232,Light
2679-P,43,803.0561493374407,DFCGV,Chicago,California,France,Local Pumpkin Festival,1624 E,1160 X,330,827,-4,Kabocha,364.2598448902684,Light
2328-P,40,786.2108965776861,CUFDI,Paris,Texas,France,National Pumpkin Festival,1317 X,1496 K,345,884,-11,Pumpkin Pie,356.61897300046576,Light
2727-P,23,797.659066404216,OAAXP,Paris,California,France,Local Pumpkin Festival,1129 S,1208 Q,327,785,-1,Pumpkin Pie,361.8117712484211,Light
2015-P,46,793.004307942465,CEJSC,New York,Florida,USA,National Pumpkin Festival,1259 B,1761 S,336,837,-4,Kabocha,359.70041004823855,Light
2147-P,14,787.0797921512276,IJNTI,New York,Texas,France,Regional Pumpkin Festival,1668 Y,1859 C,329,756,0,Kabocha,357.01309708145965,Light
2023-P,28,789.6453027548268,CMHWL,Houston,Texas,France,National Pumpkin Festival,1785 X,1678 Z,347,915,-13,Queensland Blue,358.17679216716743,Light
2463-P,7,785.7742594890296,WUNHJ,Los Angeles,Texas,France,Local Pumpkin Festival,1865 C,1556 T,322,739,8,Pumpkin Pie,356.4209179101479,Light
2166-P,47,779.2590956063941,OCSGU,Nottingham,California,Mexico,Local Pumpkin Festival,1334 W,1341 E,327,782,-3,Kabocha,353.4656916942955,Light
2786-P,25,791.1621850198135,BXFLL,Chicago,New York,Mexico,National Pumpkin Festival,1380 C,1231 N,317,730,6,Kikuza,358.86483782750724,Light
2574-P,12,781.7840665252879,PZLKU,Paris,Florida,USA,Regional Pumpkin Festival,1492 K,1101 V,335,827,-3,Kabocha,354.6109983033384,Light
2017-P,66,771.9115455308929,UBOLK,Chicago,California,France,Local Pumpkin Festival,1044 F,1741 H,328,793,3,Kikuza,350.13290176044876,Light
2905-P,27,782.9689263915643,HCJMQ,Paris,Texas,France,Regional Pumpkin Festival,1659 L,1906 G,335,806,-5,Queensland Blue,355.14844125980244,Light
2576-P,49,773.5062019033358,UGYQJ,Houston,New York,USA,Regional Pumpkin Festival,1418 N,1696 D,317,676,17,Kikuza,350.8562251337379,Light
2769-P,72,768.9266426619142,LZKCC,Houston,Florida,France,Local Pumpkin Festival,1833 Y,1154 J,324,730,9,Queensland Blue,348.778973698303,Light
2030-P,36,776.5047816028818,HHNSJ,Los Angeles,Florida,Mexico,National Pumpkin Festival,1625 M,1321 W,332,840,-14,Kabocha,352.2163568968144,Light
2527-P,38,774.7748683337122,CJJAS,Paris,Texas,France,Regional Pumpkin Festival,1648 G,1267 X,322,737,6,Kikuza,351.43168207722516,Light
2157-P,4,770.2835918450728,VWBSJ,Los Angeles,Texas,France,Regional Pumpkin Festival,1614 W,1880 A,332,828,-4,Kabocha,349.3944749921903,Light
2854-P,52,767.5077174557373,MFPSL,Houston,Florida,USA,Local Pumpkin Festival,1725 G,1638 N,328,812,-2,Queensland Blue,348.1353605761828,Light
2638-P,73,754.8950941748917,FZYCP,Houston,California,France,Local Pumpkin Festival,1333 Y,1101 G,319,738,0,Kikuza,342.41437555697746,Light
2838-P,32,764.2309412194415,LGYIC,Nottingham,California,France,Local Pumpkin Festival,1942 S,1332 P,326,748,-3,Pumpkin Pie,346.64904108960894,Light
2195-P,16,752.7855696110055,UDYKE,New York,New York,USA,Regional Pumpkin Festival,1065 Q,1863 J,317,691,15,Pumpkin Pie,341.4575120909952,Light
2567-P,54,757.2063545677811,NWIUM,Nottingham,California,Mexico,Regional Pumpkin Festival,1995 A,1072 Q,328,774,3,Kikuza,343.46274478110894,Light
2734-P,52,758.4930682338775,BTRII,Los Angeles,Texas,France,Local Pumpkin Festival,1842 V,1857 Z,327,806,-7,Kabocha,344.04638780634093,Light
2209-P,22,749.488354632631,FGMUQ,Los Angeles,Texas,Mexico,National Pumpkin Festival,1307 R,1338 B,334,796,-6,Pumpkin Pie,339.9619217545243,Light
2174-P,97,759.9516550637782,DJGRI,Nottingham,Florida,USA,Local Pumpkin Festival,1321 R,1637 M,327,793,-1,Kikuza,344.7079911236893,Light
2750-P,43,756.1709925662726,ZVJOB,New York,California,USA,National Pumpkin Festival,1872 T,1921 M,312,704,4,Kikuza,342.99311286012073,Light
2222-P,13,740.7573005715385,FLWKA,New York,Florida,USA,Regional Pumpkin Festival,1170 G,1519 L,322,716,1,Kikuza,336.0015854808453,Light
2275-P,42,744.2931350015103,RYAQW,Los Angeles,New York,USA,Local Pumpkin Festival,1167 C,1301 Z,323,727,7,Pumpkin Pie,337.60541169160507,Light
2634-P,72,744.4806062672287,YUSGF,Paris,Florida,Mexico,Regional Pumpkin Festival,1139 G,1464 L,-1,0,4,Pumpkin Pie,337.6904471579648,Light
2121-P,63,738.1226353021339,ASZRR,Paris,Texas,USA,National Pumpkin Festival,1850 I,1903 D,319,759,-2,Kikuza,334.8065223919655,Light
2907-P,67,737.640539851971,LYQOW,Los Angeles,Florida,USA,Local Pumpkin Festival,1074 H,1673 W,323,735,0,Pumpkin Pie,334.5878477525352,Light
2872-P,7,725.3331392286345,PWXJN,Los Angeles,New York,USA,Regional Pumpkin Festival,1027 C,1575 W,312,688,5,Pumpkin Pie,329.0053092889948,Light
2724-P,14,739.9936293931678,JRMZB,Los Angeles,California,USA,National Pumpkin Festival,1230 O,1022 K,319,712,2,Queensland Blue,335.6551903437058,Light
2410-P,40,736.9433561954647,WTTTH,Nottingham,California,USA,Regional Pumpkin Festival,1081 N,1872 S,305,640,10,Queensland Blue,334.27161082341325,Light
2085-P,95,734.0079211974517,KVIAI,Houston,California,Mexico,National Pumpkin Festival,1730 F,1697 D,330,817,-14,Queensland Blue,332.94012099179446,Light
2568-P,20,737.8876940859482,OULFY,Paris,Texas,USA,Regional Pumpkin Festival,1382 F,1586 B,2,-4,-2,Queensland Blue,334.6999549358334,Light
2716-P,76,725.0437743831426,BDUFW,Chicago,Florida,USA,Local Pumpkin Festival,1570 A,1887 Z,323,767,0,Kikuza,328.8740557099984,Light
2442-P,56,727.9511346004904,NHDET,Paris,Florida,France,Local Pumpkin Festival,1500 N,1316 G,315,692,6,Queensland Blue,330.19281104570564,Light
2190-P,6,731.4544242490083,KIZEF,Los Angeles,California,France,Local Pumpkin Festival,1991 Y,1208 M,320,742,2,Queensland Blue,331.7818752039562,Light
2723-P,16,719.037297504954,UWSTX,Los Angeles,California,USA,Local Pumpkin Festival,1148 J,1838 M,324,755,-9,Queensland Blue,326.1495658498671,Light
2099-P,91,727.7722926037386,CXUCO,New York,Florida,Mexico,Regional Pumpkin Festival,1354 K,1314 L,324,727,-2,Kikuza,330.111689746715,Light
2672-P,93,722.14671948459,CZHJN,Nottingham,Florida,France,Regional Pumpkin Festival,1819 G,1294 N,306,614,13,Pumpkin Pie,327.55997478445414,Light
2712-P,28,718.2730345055461,EZDYW,Paris,California,Mexico,National Pumpkin Festival,1130 A,1160 C,319,708,6,Pumpkin Pie,325.80290226743966,Light
2185-P,24,720.0648650312796,QYJTU,Paris,Texas,France,National Pumpkin Festival,1631 Q,1494 X,316,728,2,Pumpkin Pie,326.61566225926816,Light
2358-P,71,713.4081573644653,SZSQR,Houston,Texas,USA,Regional Pumpkin Festival,1904 J,1654 N,314,704,6,Kabocha,323.59623291526253,Light
2814-P,50,712.6145970132202,LATKD,Los Angeles,Florida,USA,Regional Pumpkin Festival,1581 M,1800 U,327,786,-12,Kikuza,323.2362802884206,Light
2831-P,41,706.0872667049989,ZQZWX,Nottingham,New York,USA,National Pumpkin Festival,1277 F,1025 I,306,664,12,Queensland Blue,320.27553547925385,Light
2584-P,84,702.3053801804781,MTRNJ,New York,Texas,Mexico,Regional Pumpkin Festival,1420 Z,1503 G,335,821,-18,Queensland Blue,318.5601020068234,Light
2629-P,45,714.8907531714067,HIGBA,Los Angeles,New York,USA,National Pumpkin Festival,1825 A,1862 S,320,705,-3,Kabocha,324.2687265125247,Light
2698-P,3,703.9526214627549,NYGXH,Paris,California,USA,Local Pumpkin Festival,1350 U,1419 R,323,731,-7,Queensland Blue,319.3072774745339,Light
2287-P,92,709.3386396197602,KZXUW,New York,Texas,USA,National Pumpkin Festival,1254 P,1083 J,318,695,5,Pumpkin Pie,321.75033222240626,Light
2750-P,63,709.4148348644376,BGWTT,Paris,New York,France,National Pumpkin Festival,1495 V,1316 P,329,833,-12,Kabocha,321.78489377582997,Light
2415-P,78,704.2439605910331,WQAGU,Paris,Florida,Mexico,Local Pumpkin Festival,1947 L,1320 C,1,-3,-4,Pumpkin Pie,319.4394265724079,Light
2850-P,17,708.3530791178346,NZKGO,Houston,California,USA,Regional Pumpkin Festival,1183 C,1749 S,313,666,2,Queensland Blue,321.30328986321683,Light
2498-P,48,692.8727384861559,GIXFD,Paris,California,France,National Pumpkin Festival,1020 G,1552 V,2,1,2,Queensland Blue,314.2815311954124,Light
2560-P,42,684.8610510714352,QVEZR,New York,New York,Mexico,Regional Pumpkin Festival,1049 I,1336 T,331,779,-13,Kikuza,310.64749387759446,Light
